timestamp,rvi_smoothed
2020-08-28 04:00:00+00:00,65.51656090818693
2020-08-31 04:00:00+00:00,65.63990817476844
2020-09-01 04:00:00+00:00,66.10200676197888
2020-09-02 04:00:00+00:00,69.59180650616679
2020-09-03 04:00:00+00:00,36.832010926727555
2020-09-04 04:00:00+00:00,36.800088079014245
2020-09-08 04:00:00+00:00,33.08894844670752
2020-09-09 04:00:00+00:00,37.577122812971155
2020-09-10 04:00:00+00:00,36.74047532464088
2020-09-11 04:00:00+00:00,35.71608332931548
2020-09-14 04:00:00+00:00,36.56008615940803
2020-09-15 04:00:00+00:00,36.1506378839428
2020-09-16 04:00:00+00:00,36.65257704014825
2020-09-17 04:00:00+00:00,36.97223407918732
2020-09-18 04:00:00+00:00,36.43731102686171
2020-09-21 04:00:00+00:00,36.8523788880004
2020-09-22 04:00:00+00:00,37.178584367106396
2020-09-23 04:00:00+00:00,35.85435156047575
2020-09-24 04:00:00+00:00,35.89848769620238
2020-09-25 04:00:00+00:00,37.318592019310856
2020-09-28 04:00:00+00:00,38.994488952916534
2020-09-29 04:00:00+00:00,39.57646535036548
2020-09-30 04:00:00+00:00,39.092615695493215
2020-10-01 04:00:00+00:00,39.04583847255354
2020-10-02 04:00:00+00:00,38.25281671684578
2020-10-05 04:00:00+00:00,45.603224859866074
2020-10-06 04:00:00+00:00,45.144269660907604
2020-10-07 04:00:00+00:00,50.62557009358029
2020-10-08 04:00:00+00:00,48.43575122076852
2020-10-09 04:00:00+00:00,49.70604940003955
2020-10-12 04:00:00+00:00,50.55497777020582
2020-10-13 04:00:00+00:00,50.81777733757009
2020-10-14 04:00:00+00:00,51.569879271938774
2020-10-15 04:00:00+00:00,51.39177397544412
2020-10-16 04:00:00+00:00,51.43505992084639
2020-10-19 04:00:00+00:00,51.35209276173901
2020-10-20 04:00:00+00:00,51.348385370319335
2020-10-21 04:00:00+00:00,51.828236394745296
2020-10-22 04:00:00+00:00,58.61680546170018
2020-10-23 04:00:00+00:00,58.591528023049015
2020-10-26 04:00:00+00:00,52.940080130866676
2020-10-27 04:00:00+00:00,51.533091959160785
2020-10-28 04:00:00+00:00,41.019712713390255
2020-10-29 04:00:00+00:00,41.466147701387236
2020-10-30 04:00:00+00:00,41.69603884364053
2020-11-02 05:00:00+00:00,41.74234696852938
2020-11-03 05:00:00+00:00,41.620130332328344
2020-11-04 05:00:00+00:00,45.79498303367412
2020-11-05 05:00:00+00:00,46.39587281236155
2020-11-06 05:00:00+00:00,46.682019753139166
2020-11-09 05:00:00+00:00,47.146560830130625
2020-11-10 05:00:00+00:00,46.18682766379845
2020-11-11 05:00:00+00:00,45.81250261763225
2020-11-12 05:00:00+00:00,45.6035989037829
2020-11-13 05:00:00+00:00,45.95639998750816
2020-11-16 05:00:00+00:00,45.99282868353667
2020-11-17 05:00:00+00:00,47.01430766909374
2020-11-18 05:00:00+00:00,46.82673846719709
2020-11-19 05:00:00+00:00,46.254443764454024
2020-11-20 05:00:00+00:00,46.84439056510449
2020-11-23 05:00:00+00:00,46.70018832577316
2020-11-24 05:00:00+00:00,48.678549281175556
2020-11-25 05:00:00+00:00,48.6425972532106
2020-11-27 05:00:00+00:00,64.14915081609168
2020-11-30 05:00:00+00:00,64.68919989625618
2020-12-01 05:00:00+00:00,66.11574614871196
2020-12-02 05:00:00+00:00,66.23534953630487
2020-12-03 05:00:00+00:00,65.7599736709063
2020-12-04 05:00:00+00:00,62.522572272763234
2020-12-07 05:00:00+00:00,60.072063264047756
2020-12-08 05:00:00+00:00,59.683042379420705
2020-12-09 05:00:00+00:00,56.74941296629601
2020-12-10 05:00:00+00:00,56.488413365838
2020-12-11 05:00:00+00:00,56.83946960795707
2020-12-14 05:00:00+00:00,58.89634210369529
2020-12-15 05:00:00+00:00,58.77803875479337
2020-12-16 05:00:00+00:00,56.9049720090358
2020-12-17 05:00:00+00:00,56.88815653241338
2020-12-18 05:00:00+00:00,60.97535212789493
2020-12-21 05:00:00+00:00,61.16804092419337
2020-12-22 05:00:00+00:00,63.102829464420445
2020-12-23 05:00:00+00:00,63.07548288561376
2020-12-24 05:00:00+00:00,57.831903300720874
2020-12-28 05:00:00+00:00,58.79550776859547
2020-12-29 05:00:00+00:00,59.31189883266078
2020-12-30 05:00:00+00:00,59.4137446271784
2020-12-31 05:00:00+00:00,57.732221838313585
2021-01-04 05:00:00+00:00,49.105999250973014
2021-01-05 05:00:00+00:00,49.433932382501474
2021-01-06 05:00:00+00:00,48.275398841167686
2021-01-07 05:00:00+00:00,53.70075680370321
2021-01-08 05:00:00+00:00,53.86384493654686
2021-01-11 05:00:00+00:00,55.04561020132972
2021-01-12 05:00:00+00:00,55.1192003779983
2021-01-13 05:00:00+00:00,54.58129612052666
2021-01-14 05:00:00+00:00,54.61948286529792
2021-01-15 05:00:00+00:00,50.7743807822585
2021-01-19 05:00:00+00:00,51.52178475936377
2021-01-20 05:00:00+00:00,54.782204666158286
2021-01-21 05:00:00+00:00,56.06086853341032
2021-01-22 05:00:00+00:00,56.143772790621846
2021-01-25 05:00:00+00:00,55.61540440221984
2021-01-26 05:00:00+00:00,55.875102737307536
2021-01-27 05:00:00+00:00,43.511536412151486
2021-01-28 05:00:00+00:00,43.29891914573058
2021-01-29 05:00:00+00:00,39.613214415458806
2021-02-01 05:00:00+00:00,42.762547897364236
2021-02-02 05:00:00+00:00,44.53726504869639
2021-02-03 05:00:00+00:00,45.58378959726204
2021-02-04 05:00:00+00:00,46.33283925052593
2021-02-05 05:00:00+00:00,46.34929924943699
2021-02-08 05:00:00+00:00,44.330625241248505
2021-02-09 05:00:00+00:00,44.78038154403274
2021-02-10 05:00:00+00:00,44.88262889365535
2021-02-11 05:00:00+00:00,44.64746551307927
2021-02-12 05:00:00+00:00,44.59903354316713
2021-02-16 05:00:00+00:00,44.54696603984412
2021-02-17 05:00:00+00:00,44.782639444818976
2021-02-18 05:00:00+00:00,44.97754575532775
2021-02-19 05:00:00+00:00,43.174877728898096
2021-02-22 05:00:00+00:00,43.08765652946862
2021-02-23 05:00:00+00:00,42.79139678162608
2021-02-24 05:00:00+00:00,44.19959329337995
2021-02-25 05:00:00+00:00,39.01705189519036
2021-02-26 05:00:00+00:00,43.49425243727868
2021-03-01 05:00:00+00:00,50.53377586317104
2021-03-02 05:00:00+00:00,54.56242607310069
2021-03-03 05:00:00+00:00,51.24211454950633
2021-03-04 05:00:00+00:00,48.78713565569047
2021-03-05 05:00:00+00:00,51.78269004309055
2021-03-08 05:00:00+00:00,51.460355465081506
2021-03-09 05:00:00+00:00,52.86938982495181
2021-03-10 05:00:00+00:00,52.75586828416096
2021-03-11 05:00:00+00:00,52.995597539935964
2021-03-12 05:00:00+00:00,52.82401210105903
2021-03-15 04:00:00+00:00,52.74289205084292
2021-03-16 04:00:00+00:00,53.1561270469458
2021-03-17 04:00:00+00:00,52.81439173963669
2021-03-18 04:00:00+00:00,51.51479389827713
2021-03-19 04:00:00+00:00,51.51646695754777
2021-03-22 04:00:00+00:00,51.132001326785215
2021-03-23 04:00:00+00:00,51.14279242072404
2021-03-24 04:00:00+00:00,51.58626480065537
2021-03-25 04:00:00+00:00,51.05976154493356
2021-03-26 04:00:00+00:00,59.568208856928614
2021-03-29 04:00:00+00:00,59.474390922285046
2021-03-30 04:00:00+00:00,54.600415557375534
2021-03-31 04:00:00+00:00,54.38193169622807
2021-04-01 04:00:00+00:00,57.708651886278965
2021-04-05 04:00:00+00:00,62.276472394040795
2021-04-06 04:00:00+00:00,60.091985254515976
2021-04-07 04:00:00+00:00,60.0862773122296
2021-04-08 04:00:00+00:00,58.214189665770036
2021-04-09 04:00:00+00:00,58.408627705112046
2021-04-12 04:00:00+00:00,57.84749571633012
2021-04-13 04:00:00+00:00,57.69270541261422
2021-04-14 04:00:00+00:00,57.95310598845182
2021-04-15 04:00:00+00:00,58.64585112881287
2021-04-16 04:00:00+00:00,58.64205675675887
2021-04-19 04:00:00+00:00,68.54266172072802
2021-04-20 04:00:00+00:00,66.17135056069463
2021-04-21 04:00:00+00:00,66.5988210333978
2021-04-22 04:00:00+00:00,64.30127394262718
